global_index,domain,ContextType,ContextDiff,TargetDiff,ConceptA,ConceptB,context_diff_c1,context_diff_c2,target_diff_words,depth_interaction_sum,shallow_interaction_sum,depth_local_min_actual_over_swapped_sum,shallow_local_min_actual_over_swapped_sum
4605,physical-relations,direct,variable swap,variable swap,under,on,couch ||| piano.,piano ||| couch.,,-31.890756585402414,-30.630869685672224,-2.6953940391540527,-2.7979869842529297
4608,physical-relations,direct,variable swap,variable swap,under,on,piano ||| couch.,couch ||| piano.,,-19.889508375898004,-23.947305823676288,-0.49391603469848633,-1.4412951469421387
4609,physical-relations,direct,variable swap,variable swap,under,on,couch ||| piano.,piano ||| couch.,,-19.889508375898004,-23.947305823676288,-0.49391603469848633,-1.4412951469421387
4612,physical-relations,direct,variable swap,variable swap,under,on,rock ||| airplane.,airplane ||| rock.,,-36.16571837570518,-28.746165866032243,-2.646218776702881,-5.072863340377808
4613,physical-relations,direct,variable swap,variable swap,under,on,airplane ||| rock.,rock ||| airplane.,,-36.16571837570518,-28.746165866032243,-2.646218776702881,-5.072863340377808
4616,physical-relations,direct,variable swap,variable swap,under,on,rock ||| airplane.,airplane ||| rock.,,-23.337544263806194,-17.87318063341081,-1.5784869194030762,-1.5713858604431152
4617,physical-relations,direct,variable swap,variable swap,under,on,airplane ||| rock.,rock ||| airplane.,,-23.337544263806194,-17.87318063341081,-1.5784869194030762,-1.5713858604431152
4620,physical-relations,direct,variable swap,variable swap,under,on,stone ||| bus.,bus ||| stone.,,-39.24188906792551,-45.83742680028081,-0.9295234680175781,-3.6444387435913086
4621,physical-relations,direct,variable swap,variable swap,under,on,bus ||| stone.,stone ||| bus.,,-39.24188906792551,-45.83742680028081,-0.9295234680175781,-3.6444387435913086
4624,physical-relations,direct,variable swap,variable swap,under,on,stone ||| bus.,bus ||| stone.,,-30.021338982973248,-36.780250921845436,-0.8556573390960693,-1.3168878555297852
4625,physical-relations,direct,variable swap,variable swap,under,on,bus ||| stone.,stone ||| bus.,,-30.021338982973248,-36.780250921845436,-0.8556573390960693,-1.3168878555297852
4628,physical-relations,direct,variable swap,variable swap,under,on,train ||| boulder.,boulder ||| train.,,-31.810581982135773,-24.291172673925757,-4.587869644165039,-2.680851936340332
4629,physical-relations,direct,variable swap,variable swap,under,on,boulder ||| train.,train ||| boulder.,,-31.810581982135773,-24.291172673925757,-4.587869644165039,-2.680851936340332
4632,physical-relations,direct,variable swap,variable swap,under,on,train ||| boulder.,boulder ||| train.,,-20.201703149359673,-21.66356692276895,-4.437648773193359,-4.216836452484131
4633,physical-relations,direct,variable swap,variable swap,under,on,boulder ||| train.,train ||| boulder.,,-20.201703149359673,-21.66356692276895,-4.437648773193359,-4.216836452484131
4636,physical-relations,direct,variable swap,variable swap,under,on,truck ||| bed.,bed ||| truck.,,-31.675494933500886,-36.190156743861735,-0.03806304931640625,-0.5598065853118896
4637,physical-relations,direct,variable swap,variable swap,under,on,bed ||| truck.,truck ||| bed.,,-31.675494933500886,-36.190156743861735,-0.03806304931640625,-0.5598065853118896
4640,physical-relations,direct,variable swap,variable swap,under,on,truck ||| bed.,bed ||| truck.,,-19.153129222802818,-25.81699124723673,-1.3927638530731201,-3.033646583557129
4641,physical-relations,direct,variable swap,variable swap,under,on,bed ||| truck.,truck ||| bed.,,-19.153129222802818,-25.81699124723673,-1.3927638530731201,-3.033646583557129
4692,quantitative-properties,direct,antonym,concept swap,a lot of,no,a large amount,none,lot,-0.9990059654228389,-2.5857313142623752,-5.262804552912712,-4.763097569346428
4731,quantitative-properties,direct,number,concept swap,many,few,two,a hundred,few many,-1.2115432508289814,-1.2437902111560106,-5.4159510135650635,-3.410630464553833
4733,quantitative-properties,direct,number,concept swap,many,few,two,a hundred,few many,-0.2567604184150696,-0.17516634985804558,-4.8520530462265015,-8.768821239471436
4762,quantitative-properties,direct,antonym,concept swap,more,fewer,fewer,additional,fewer more,-4.309126392006874,-6.7286566644907,-1.194692611694336,-5.931633949279785
4763,quantitative-properties,direct,antonym,concept swap,more,fewer,additional,fewer,fewer more,-4.309126392006874,-6.7286566644907,-1.194692611694336,-5.931633949279785
4764,quantitative-properties,direct,antonym,concept swap,more,fewer,fewer,additional,fewer more,-4.605079367756844,-7.1504941657185555,-1.635763168334961,-3.556633472442627
4765,quantitative-properties,direct,antonym,concept swap,more,fewer,additional,fewer,fewer more,-4.605079367756844,-7.1504941657185555,-1.635763168334961,-3.556633472442627
4766,quantitative-properties,direct,antonym,concept swap,more,fewer,fewer,additional,fewer more,-4.3160734847188,-6.847326599061489,-3.446896553039551,-5.6694722175598145
4767,quantitative-properties,direct,antonym,concept swap,more,fewer,additional,fewer,fewer more,-4.3160734847188,-6.847326599061489,-3.446896553039551,-5.6694722175598145
4768,quantitative-properties,direct,antonym,concept swap,more,fewer,fewer,more,fewer more,-7.142882053274661,-9.45036995713599,-2.5605870485305786,-2.7219202518463135
4769,quantitative-properties,direct,antonym,concept swap,more,fewer,more,fewer,fewer more,-7.142882053274661,-9.45036995713599,-2.5605870485305786,-2.7219202518463135
4770,quantitative-properties,direct,antonym,concept swap,more,fewer,fewer,more,fewer more,-8.184062888845801,-8.54915262083523,-0.8646306991577148,-3.538085103034973
4771,quantitative-properties,direct,antonym,concept swap,more,fewer,more,fewer,fewer more,-8.184062888845801,-8.54915262083523,-0.8646306991577148,-3.538085103034973
4772,quantitative-properties,direct,antonym,concept swap,more,fewer,fewer,more,fewer more,-7.711443255422637,-9.435521309264004,-0.8463649749755859,-3.5012646913528442
4773,quantitative-properties,direct,antonym,concept swap,more,fewer,more,fewer,fewer more,-7.711443255422637,-9.435521309264004,-0.8463649749755859,-3.5012646913528442
4774,quantitative-properties,direct,antonym,concept swap,more,fewer,many,few,fewer more,-1.6202106876298785,-1.689555048244074,-3.095583438873291,-3.153470993041992
4776,quantitative-properties,direct,antonym,concept swap,more,fewer,many,few,fewer more,-1.3825759249739349,-1.1323812294285744,-3.713168144226074,-3.842660903930664
4778,quantitative-properties,direct,antonym,concept swap,more,fewer,many,few,fewer more,-1.659218872897327,-1.6840412174351513,-0.8501787185668945,-1.8525738716125488
4779,quantitative-properties,direct,antonym,concept swap,more,fewer,few,many,fewer more,-1.659218872897327,-1.6840412174351513,-0.8501787185668945,-1.8525738716125488
4781,quantitative-properties,direct,antonym,concept swap,more,fewer,nine more,two fewer,fewer more,-5.005402193637565,-2.4999942081049085,-2.3837993144989014,-2.411721706390381
4782,quantitative-properties,direct,antonym,concept swap,more,fewer,two fewer,nine more,fewer more,-5.503597751026973,-5.165045933099464,-3.403014659881592,-2.7167863845825195
4783,quantitative-properties,direct,antonym,concept swap,more,fewer,nine more,two fewer,fewer more,-5.503597751026973,-5.165045933099464,-3.403014659881592,-2.7167863845825195
4785,quantitative-properties,direct,antonym,concept swap,more,fewer,nine more,two fewer,fewer more,-3.889405698515475,-4.364271132159047,-0.34494471549987793,-4.042378067970276
4787,quantitative-properties,direct,antonym,concept swap,more,fewer,nine more,two fewer,fewer more,-5.058757974184118,-2.98399781412445,-4.265358805656433,-3.2884202003479004
4788,quantitative-properties,direct,antonym,concept swap,more,fewer,fewer,additional,fewer more,-3.8378395289182663,-6.191174753010273,-0.4540901184082031,-4.129053115844727
4789,quantitative-properties,direct,antonym,concept swap,more,fewer,additional,fewer,fewer more,-3.8378395289182663,-6.191174753010273,-0.4540901184082031,-4.129053115844727
4792,quantitative-properties,direct,variable swap,concept swap,more,fewer,desks ||| steaks.,steaks ||| desks.,fewer more,-1.0761034567840397,-1.189396221889183,-0.7845346927642822,-0.20814013481140137
4817,quantitative-properties,direct,antonym,concept swap,more,less,smaller,greater,less more,-1.850555457174778,-1.2836821973323822,-1.3973827362060547,-0.748042106628418
4819,quantitative-properties,direct,antonym,concept swap,more,less,smaller,greater,less more,-0.9401626288890839,-2.1362622305750847,-1.4891166687011719,-3.2187185287475586
4821,quantitative-properties,direct,antonym,concept swap,more,less,smaller,greater,less more,-0.7998565882444382,-0.6397229880094528,-2.5238869190216064,-0.8965930938720703
4823,quantitative-properties,direct,antonym,concept swap,more,less,smaller,greater,less more,-1.0896700471639633,-0.6946821324527264,-1.5409014225006104,-1.1356163024902344
4825,quantitative-properties,direct,antonym,concept swap,more,less,smaller,greater,less more,-1.69096440076828,-2.053429601714015,-1.8978090286254883,-2.541876792907715
4826,quantitative-properties,indirect,antonym,concept swap,more,less,added to,removed from,less more,-0.1298626959323883,-0.21935641765594482,-0.934341311454773,-1.3661936223506927
4855,quantitative-properties,indirect,number,concept swap,none,all,five,zero,all none,-0.37874799966812134,-0.19732648134231567,-11.303603891283274,-12.12712125480175
4859,quantitative-properties,indirect,number,concept swap,none,all,five,zero,all none,-0.752164252102375,-0.16982954740524292,-9.913947314023972,-13.52663853392005
4861,quantitative-properties,direct,number,concept swap,none,some,two,zero,none some,-1.7512763254344463,-0.05732738971710205,-7.003259181976318,-6.006916522979736
4863,quantitative-properties,direct,number,concept swap,none,some,two,zero,none some,-1.1402143687009811,-0.0006133280694484711,-7.78014612197876,-7.234525442123413
4928,quantitative-properties,direct,antonym,concept swap,the same,different,equal,unequal,different same,-0.564915454480797,-2.7233748114667833,-10.1588134765625,-5.9597625732421875
4930,quantitative-properties,direct,antonym,concept swap,the same,different,equal,unequal,different same,-1.061128648929298,-2.248815597500652,-10.200511932373047,-6.5705671310424805
4931,quantitative-properties,direct,antonym,concept swap,the same,different,unequal,equal,different same,-1.061128648929298,-2.248815597500652,-10.200511932373047,-6.5705671310424805
4932,quantitative-properties,direct,antonym,concept swap,the same,different,equal,unequal,different same,-0.3358885081252083,-2.4829653177876025,-9.448230743408203,-6.24872350692749
4938,quantitative-properties,direct,number,concept swap,the same,different,three,five,different same,-0.6108642858453095,-2.0317115280777216,-5.090419992804527,-4.303714871406555
4944,quantitative-properties,direct,number,concept swap,the same,different,three,five,different same,-0.3416239102371037,-0.18334251223132014,-6.73762134462595,-4.976520463824272
4947,quantitative-properties,direct,number,concept swap,the same,different,five,three,different same,-1.287572469562292,-3.220049787312746,-1.8167600631713867,-3.309536039829254
4948,quantitative-properties,direct,number,concept swap,the same,different,three,five,different same,-0.16675184946507215,-0.7849917407147586,-7.114295057952404,-5.0949438363313675
4951,quantitative-properties,direct,number,concept swap,the same,different,five,three,different same,-1.9437669515609741,-2.6514540342614055,-3.692979156970978,-2.749757796525955
4963,social-interactions,direct,antonym,concept swap,cooperate,compete,hindering,helping,competing cooperating,-0.45590447075664997,-0.26690089516341686,-14.706361770629883,-12.27643871307373
4964,social-interactions,direct,antonym,concept swap,cooperate,compete,with,against,competing cooperating,-0.28067547082901,-2.1398884719237685,-4.303688168525696,-2.9483336806297302
4968,social-interactions,direct,antonym,concept swap,cooperate,compete,with,against,competing cooperating,-2.245699937455356,-3.4462102875113487,-3.779863476753235,-3.203142136335373
4969,social-interactions,direct,antonym,concept swap,cooperate,compete,against,with,competing cooperating,-2.245699937455356,-3.4462102875113487,-3.779863476753235,-3.203142136335373
4972,social-interactions,direct,antonym,concept swap,cooperate,compete,with,against,competing cooperating,-0.15023043099790812,-4.309945598244667,-3.648862838745117,-2.777388632297516
4976,social-interactions,direct,antonym,concept swap,cooperate,compete,with,against,competing cooperating,-0.6077608987689018,-0.9321208614856005,-3.950399160385132,-2.553238809108734
4984,social-interactions,indirect,antonym,concept swap,cooperate,compete,succeeds.,fails.,competing cooperating,-0.7923972085118294,-0.23988407477736473,-9.657934665679932,-7.211901903152466
4986,social-interactions,indirect,antonym,concept swap,cooperate,compete,succeeds.,fails.,competing cooperating,-2.4428723752498627,-0.059064650908112526,-11.589060306549072,-7.913768291473389
4997,social-interactions,direct,antonym,concept swap,deceive,help,accurate,false,deceiving helping,-0.20745406206697226,-0.13004784937947989,-4.701198101043701,-2.3213186264038086
5019,social-interactions,direct,antonym,concept swap,evade,chase,following,avoiding,chasing evading,-0.4708820562809706,-2.19228607788682,-0.07361221313476562,-2.949368476867676
