arm,checkpoint,split,numops,local_index,sample_id,example_id,item_key,pred,pred_idx,correct,gold,option_count
repeat,chck_80M,regular,1,400,1756,1201,regular:1:400,the disk.,1,False,the leaf.,5
repeat,chck_80M,regular,1,401,19,1203,regular:1:401,the coffee and the cake.,3,False,the coffee and the stone.,5
repeat,chck_80M,regular,1,402,547,1204,regular:1:402,the bag and the cigarette and the picture.,2,False,the cigarette and the coat and the gift.,5
repeat,chck_80M,regular,1,403,1179,1205,regular:1:403,the camera and the knife.,0,True,the camera and the knife.,5
repeat,chck_80M,regular,1,404,1071,1206,regular:1:404,the bag and the guitar and the paper.,2,False,the car and the coffee and the meat.,5
repeat,chck_80M,regular,1,405,1987,1207,regular:1:405,the paper.,3,False,the wire.,5
repeat,chck_80M,regular,1,406,268,1208,regular:1:406,the drink and the note.,0,True,the drink and the note.,5
repeat,chck_80M,regular,1,407,1633,1210,regular:1:407,the cream.,2,False,the phone.,5
repeat,chck_80M,regular,1,408,1892,1211,regular:1:408,the knife and the stone and the tape.,1,False,the meat and the rock and the wheel.,5
repeat,chck_80M,regular,2,0,950,1213,regular:2:0,the camera.,2,False,the fig.,5
repeat,chck_80M,regular,2,1,1031,1214,regular:2:1,the apple and the coffee and the tissue.,2,False,the ball and the camera and the wheel.,5
repeat,chck_80M,regular,2,2,402,1215,regular:2:2,the tissue.,2,False,the block.,5
repeat,chck_80M,regular,2,3,878,1216,regular:2:3,the plane.,2,False,the boot.,5
repeat,chck_80M,regular,2,4,526,1217,regular:2:4,the shirt and the television.,2,False,the bell and the string.,5
repeat,chck_80M,regular,2,5,140,1218,regular:2:5,the brain and the dish.,2,False,the computer and the document.,5
repeat,chck_80M,regular,2,6,1906,1219,regular:2:6,the apple and the clock and the leaf.,1,False,the clock and the leaf and the plate.,5
repeat,chck_80M,regular,2,7,1592,1220,regular:2:7,the bill.,2,False,the game.,5
repeat,chck_80M,regular,2,8,1131,1221,regular:2:8,the brain and the painting.,1,False,the pot and the tea.,5
repeat,chck_80M,regular,2,9,2018,1222,regular:2:9,the leaf.,2,False,the pot.,5
repeat,chck_80M,regular,2,10,985,1223,regular:2:10,the gift.,2,False,the key.,5
repeat,chck_80M,regular,2,11,1293,1224,regular:2:11,the game and the tissue.,2,False,the fig and the tape.,5
repeat,chck_80M,regular,2,12,663,1225,regular:2:12,the chemical and the plant and the tape.,2,False,the bone and the magazine and the radio.,5
repeat,chck_80M,regular,2,13,1737,1226,regular:2:13,the drug.,1,False,the ticket.,5
repeat,chck_80M,regular,2,14,2208,1228,regular:2:14,the bell and the disk.,1,False,the bell and the book.,5
repeat,chck_80M,regular,2,15,690,1229,regular:2:15,the plate and the wheel.,1,False,the coat and the tea.,5
repeat,chck_80M,regular,2,16,18,1230,regular:2:16,the clock.,0,True,the clock.,5
repeat,chck_80M,regular,2,17,1200,1232,regular:2:17,the tissue.,2,False,the brick.,5
repeat,chck_80M,regular,2,18,1546,1233,regular:2:18,the boot.,1,False,the ball.,5
repeat,chck_80M,regular,2,19,1031,1234,regular:2:19,the letter and the meat and the shell.,2,False,the ball and the camera and the wheel.,5
repeat,chck_80M,regular,2,20,1451,1235,regular:2:20,the paper and the rose.,2,False,the gift and the key.,5
repeat,chck_80M,regular,2,21,1071,1236,regular:2:21,the gift and the mirror.,2,False,the card and the plate.,5
repeat,chck_80M,regular,2,22,758,1237,regular:2:22,the bottle.,0,True,the bottle.,5
repeat,chck_80M,regular,2,23,2018,1238,regular:2:23,the leaf.,2,False,the pot.,5
repeat,chck_80M,regular,2,24,170,1239,regular:2:24,the cheese and the shell.,0,True,the cheese and the shell.,5
repeat,chck_80M,regular,2,25,27,1240,regular:2:25,the dress and the painting.,0,True,the dress and the painting.,5
repeat,chck_80M,regular,2,26,894,1241,regular:2:26,the cash and the crown.,2,False,the jacket and the string.,5
repeat,chck_80M,regular,2,27,551,1242,regular:2:27,the clock and the disk.,3,False,the clock and the train.,5
repeat,chck_80M,regular,2,28,402,1243,regular:2:28,the tissue.,2,False,the block.,5
repeat,chck_80M,regular,2,29,607,1244,regular:2:29,the beer and the pipe.,2,False,the block and the stone.,5
repeat,chck_80M,regular,2,30,899,1245,regular:2:30,the watch.,1,False,the seed.,5
repeat,chck_80M,regular,2,31,615,1248,regular:2:31,the cheese.,2,False,the map.,5
repeat,chck_80M,regular,2,32,1753,1249,regular:2:32,the branch and the creature and the egg.,1,False,the crown and the engine and the phone.,5
repeat,chck_80M,regular,2,33,1011,1250,regular:2:33,the bus and the sheet.,2,False,the document and the ring.,5
repeat,chck_80M,regular,2,34,121,1251,regular:2:34,the beer.,2,False,the boot.,5
repeat,chck_80M,regular,2,35,1498,1252,regular:2:35,the bomb and the bus and the leaf.,2,False,the engine and the letter and the shell.,5
repeat,chck_80M,regular,2,36,1315,1253,regular:2:36,the hat.,1,False,the creature.,5
repeat,chck_80M,regular,2,37,944,1254,regular:2:37,the crown and the flower.,1,False,the car and the engine.,5
repeat,chck_80M,regular,2,38,1586,1256,regular:2:38,the cheese and the ticket.,0,True,the cheese and the ticket.,5
repeat,chck_80M,regular,2,39,1014,1257,regular:2:39,the string.,2,False,the dish.,5
repeat,chck_80M,regular,2,40,18,1259,regular:2:40,the clock.,0,True,the clock.,5
repeat,chck_80M,regular,2,41,1035,1261,regular:2:41,the knife and the letter.,2,False,the bag and the note.,5
repeat,chck_80M,regular,2,42,2051,1262,regular:2:42,the book.,1,False,the tie.,5
repeat,chck_80M,regular,2,43,353,1263,regular:2:43,the bomb and the game.,1,False,the game and the watch.,5
repeat,chck_80M,regular,2,44,624,1264,regular:2:44,the bag and the coffee.,2,False,the bomb and the ring.,5
repeat,chck_80M,regular,2,45,1482,1266,regular:2:45,the disk and the fan.,2,False,the mirror and the shell.,5
repeat,chck_80M,regular,2,46,2047,1267,regular:2:46,the rock and the tea.,2,False,the beer and the creature.,5
repeat,chck_80M,regular,2,47,170,1268,regular:2:47,the cheese and the shell.,0,True,the cheese and the shell.,5
repeat,chck_80M,regular,2,48,690,1269,regular:2:48,the machine.,1,False,the wheel.,5
repeat,chck_80M,regular,2,49,1185,1271,regular:2:49,the book and the cup and the medicine.,1,False,the brick and the crown and the television.,5
repeat,chck_80M,regular,2,50,985,1273,regular:2:50,the gift.,1,False,the key.,5
repeat,chck_80M,regular,2,51,828,1274,regular:2:51,the card.,2,False,the picture.,5
repeat,chck_80M,regular,2,52,878,1275,regular:2:52,the bread.,2,False,the boot.,5
repeat,chck_80M,regular,2,53,416,1277,regular:2:53,the beer and the bomb and the glass.,1,False,the beer and the bomb and the tie.,5
repeat,chck_80M,regular,2,54,1014,1278,regular:2:54,the string.,1,False,the cream.,5
repeat,chck_80M,regular,2,55,27,1279,regular:2:55,the gift.,1,False,the rock.,5
repeat,chck_80M,regular,2,56,894,1280,regular:2:56,the cash and the crown.,2,False,the jacket and the string.,5
repeat,chck_80M,regular,2,57,264,1281,regular:2:57,the shoe.,1,False,the fish.,5
repeat,chck_80M,regular,2,58,1364,1282,regular:2:58,the bag and the cream.,2,False,the crown and the paper.,5
repeat,chck_80M,regular,2,59,691,1283,regular:2:59,the machine.,2,False,the television.,5
repeat,chck_80M,regular,2,60,18,1285,regular:2:60,the hat and the rock.,0,True,the hat and the rock.,5
repeat,chck_80M,regular,2,61,1436,1286,regular:2:61,the disk.,2,False,the tea.,5
repeat,chck_80M,regular,2,62,1482,1287,regular:2:62,the disk and the fan.,2,False,the mirror and the shell.,5
repeat,chck_80M,regular,2,63,1820,1289,regular:2:63,the bomb.,2,False,the ice.,5
repeat,chck_80M,regular,2,64,1232,1290,regular:2:64,the coffee and the tie.,2,False,the meat and the note.,5
repeat,chck_80M,regular,2,65,1633,1292,regular:2:65,the crown.,2,False,the phone.,5
repeat,chck_80M,regular,2,66,690,1294,regular:2:66,the coat and the tea.,0,True,the coat and the tea.,5
repeat,chck_80M,regular,2,67,1131,1296,regular:2:67,the brain and the painting.,1,False,the pot and the tea.,5
repeat,chck_80M,regular,2,68,547,1299,regular:2:68,the coat.,2,False,the bag.,5
repeat,chck_80M,regular,2,69,1200,1301,regular:2:69,the fish.,1,False,the brick.,5
repeat,chck_80M,regular,2,70,1998,1302,regular:2:70,the jacket.,1,False,the cash.,5
repeat,chck_80M,regular,2,71,211,1303,regular:2:71,the engine and the note.,2,False,the guitar and the shirt.,5
repeat,chck_80M,regular,2,72,908,1304,regular:2:72,the bell and the rose.,2,False,the ball and the coat.,5
repeat,chck_80M,regular,2,73,19,1305,regular:2:73,the disk.,1,False,the shoe.,5
repeat,chck_80M,regular,2,74,1217,1306,regular:2:74,the plane.,4,False,the bomb.,5
repeat,chck_80M,regular,2,75,1944,1307,regular:2:75,the suit.,2,False,the chemical.,5
repeat,chck_80M,regular,2,76,1136,1308,regular:2:76,the glass.,1,False,the television.,5
repeat,chck_80M,regular,2,77,685,1311,regular:2:77,the bell.,1,False,the coat.,5
repeat,chck_80M,regular,2,78,979,1312,regular:2:78,the cake and the document and the television.,2,False,the disk and the map and the seed.,5
repeat,chck_80M,regular,2,79,1137,1314,regular:2:79,the bag and the computer and the letter.,2,False,the bag and the fish and the letter.,5
repeat,chck_80M,regular,2,80,1768,1315,regular:2:80,the drug and the map and the radio.,1,False,the computer and the gift and the paper.,5
repeat,chck_80M,regular,2,81,1020,1317,regular:2:81,the camera and the fish and the letter.,2,False,the bottle and the ticket and the watch.,5
repeat,chck_80M,regular,2,82,552,1318,regular:2:82,the egg.,2,False,the apple.,5
repeat,chck_80M,regular,2,83,239,1319,regular:2:83,the tea.,2,False,the shell.,5
repeat,chck_80M,regular,2,84,1053,1321,regular:2:84,the chemical and the rock.,1,False,the bill and the rock.,5
repeat,chck_80M,regular,2,85,959,1323,regular:2:85,the bowl and the crown and the egg.,1,False,the dress and the leaf and the picture.,5
repeat,chck_80M,regular,2,86,689,1324,regular:2:86,the watch.,2,False,the file.,5
repeat,chck_80M,regular,2,87,1592,1327,regular:2:87,the disk.,2,False,the bill.,5
repeat,chck_80M,regular,2,88,844,1329,regular:2:88,the ring.,0,True,the ring.,5
repeat,chck_80M,regular,2,89,494,1331,regular:2:89,the bomb and the drink.,0,True,the bomb and the drink.,5
repeat,chck_80M,regular,2,90,294,1333,regular:2:90,the camera.,0,True,the camera.,5
repeat,chck_80M,regular,2,91,191,1334,regular:2:91,the bone and the clock.,1,False,the clock and the game.,5
repeat,chck_80M,regular,2,92,328,1335,regular:2:92,the card and the medicine.,2,False,the creature and the leaf.,5
repeat,chck_80M,regular,2,93,393,1336,regular:2:93,the sheet.,3,False,the apple.,5
repeat,chck_80M,regular,2,94,908,1337,regular:2:94,the bell and the rose.,2,False,the ball and the coat.,5
repeat,chck_80M,regular,2,95,950,1339,regular:2:95,the cash and the computer and the cup.,1,False,the computer and the cup and the wheel.,5
repeat,chck_80M,regular,2,96,1546,1342,regular:2:96,the boot.,2,False,the drug.,5
repeat,chck_80M,regular,2,97,1209,1344,regular:2:97,the drink.,2,False,the document.,5
repeat,chck_80M,regular,2,98,1200,1345,regular:2:98,the tissue.,4,False,the brick.,5
repeat,chck_80M,regular,2,99,264,1347,regular:2:99,the fish.,0,True,the fish.,5
repeat,chck_80M,regular,2,100,1792,1348,regular:2:100,the paper and the plate and the rock.,0,True,the paper and the plate and the rock.,5
repeat,chck_80M,regular,2,101,950,1349,regular:2:101,the camera.,0,True,the camera.,5
repeat,chck_80M,regular,2,102,1925,1350,regular:2:102,the bell and the clock.,0,True,the bell and the clock.,5
repeat,chck_80M,regular,2,103,1382,1351,regular:2:103,the machine.,2,False,the tape.,5
repeat,chck_80M,regular,2,104,1820,1352,regular:2:104,the creature and the watch.,1,False,the flower and the shoe.,5
repeat,chck_80M,regular,2,105,18,1353,regular:2:105,the clock.,0,True,the clock.,5
repeat,chck_80M,regular,2,106,1147,1354,regular:2:106,the bottle and the sheet.,3,False,the bottle and the letter.,5
repeat,chck_80M,regular,2,107,752,1357,regular:2:107,the bottle and the picture.,0,True,the bottle and the picture.,5
repeat,chck_80M,regular,2,108,191,1358,regular:2:108,the bomb and the glass.,1,False,the bomb and the coffee.,5
repeat,chck_80M,regular,2,109,1071,1360,regular:2:109,the bag and the guitar and the paper.,1,False,the bag and the gift and the paper.,5
repeat,chck_80M,regular,2,110,1998,1362,regular:2:110,the glass and the rock.,1,False,the tissue and the train.,5
repeat,chck_80M,regular,2,111,19,1363,regular:2:111,the disk.,2,False,the guitar.,5
repeat,chck_80M,regular,2,112,727,1364,regular:2:112,the rock.,2,False,the note.,5
repeat,chck_80M,regular,2,113,752,1365,regular:2:113,the bottle.,4,False,the plate.,5
repeat,chck_80M,regular,2,114,1877,1366,regular:2:114,the glass and the seed.,1,False,the fig and the glass.,5
repeat,chck_80M,regular,2,115,328,1368,regular:2:115,the note.,1,False,the boot.,5
repeat,chck_80M,regular,2,116,1136,1370,regular:2:116,the brain and the machine.,2,False,the guitar and the note.,5
repeat,chck_80M,regular,2,117,1914,1372,regular:2:117,the picture.,1,False,the tape.,5
repeat,chck_80M,regular,2,118,1217,1373,regular:2:118,the bomb.,0,True,the bomb.,5
repeat,chck_80M,regular,2,119,2047,1374,regular:2:119,the dress and the egg.,1,False,the beer and the creature.,5
repeat,chck_80M,regular,2,120,1624,1375,regular:2:120,the cake and the car and the drug.,1,False,the cake and the coffee and the drug.,5
repeat,chck_80M,regular,2,121,1792,1376,regular:2:121,the boot and the meat.,0,True,the boot and the meat.,5
repeat,chck_80M,regular,2,122,754,1377,regular:2:122,the cigarette and the pipe.,2,False,the block and the engine.,5
repeat,chck_80M,regular,2,123,615,1378,regular:2:123,the camera.,2,False,the bottle.,5
repeat,chck_80M,regular,2,124,1071,1379,regular:2:124,the card and the plate.,2,False,the brain and the fish.,5
repeat,chck_80M,regular,2,125,758,1380,regular:2:125,the paper and the plane.,1,False,the bottle and the coat.,5
repeat,chck_80M,regular,2,126,1301,1381,regular:2:126,the picture.,2,False,the game.,5
repeat,chck_80M,regular,2,127,944,1382,regular:2:127,the fig and the shell.,1,False,the drug and the fig.,5
repeat,chck_80M,regular,2,128,1366,1383,regular:2:128,the cross and the flower and the ring.,2,False,the coat and the cross and the flower.,5
repeat,chck_80M,regular,2,129,488,1384,regular:2:129,the milk and the drink.,4,False,the milk and the radio.,5
repeat,chck_80M,regular,2,130,1261,1389,regular:2:130,the ball.,1,False,the beer.,5
repeat,chck_80M,regular,2,131,1877,1393,regular:2:131,the disk.,0,True,the disk.,5
repeat,chck_80M,regular,2,132,1451,1394,regular:2:132,the boat and the cross.,1,False,the branch and the clock.,5
repeat,chck_80M,regular,2,133,752,1395,regular:2:133,the plane.,1,False,the bomb.,5
repeat,chck_80M,regular,2,134,1239,1396,regular:2:134,the drink and the medicine and the rose.,1,False,the bowl and the drink and the string.,5
repeat,chck_80M,regular,2,135,1886,1397,regular:2:135,the book and the boot and the fan.,2,False,the boot and the cross and the fan.,5
repeat,chck_80M,regular,2,136,47,1398,regular:2:136,the letter and the magazine and the medicine.,1,False,the bomb and the letter and the magazine.,5
repeat,chck_80M,regular,2,137,950,1400,regular:2:137,the brick and the dress and the glass.,2,False,the computer and the cup and the wheel.,5
repeat,chck_80M,regular,2,138,793,1401,regular:2:138,the painting.,2,False,the brick.,5
repeat,chck_80M,regular,2,139,501,1403,regular:2:139,the beer and the suit.,2,False,the camera and the tissue.,5
repeat,chck_80M,regular,2,140,1482,1404,regular:2:140,the cross and the mirror.,2,False,the bowl and the camera.,5
repeat,chck_80M,regular,2,141,488,1405,regular:2:141,the milk.,4,False,the drink.,5
