pair_id,category,match_level,target_a,target_b,pivot_a,pivot_b,source_a,source_b,target_class,target_token_len,target_freq_bin_a,target_freq_bin_b,a_generic,b_generic,either_generic,both_generic,maybe_antonym,same_prefix3,same_suffix3,levenshtein,normalized_levenshtein,char_jaccard,cross_context_target_leaks,context_word_jaccard,local_window_jaccard,target_len_chars_a,target_len_chars_b
p0011155,spatial,0,stroke,puzzles,beside,into,gutenberg,bnc_spoken,content,1,101-250,101-250,False,False,False,False,False,False,False,6,0.8571428571428571,0.2,0,0.1402439024390244,0.0,6,7
p0011156,spatial,0,variety,tight,under,into,fw_preserved_compact_view,qwen_pair_packed,content,1,101-250,101-250,False,False,False,False,False,False,False,6,0.8571428571428571,0.2222222222222222,0,0.07058823529411765,0.041666666666666664,7,5
p0011157,spatial,0,frame,centuries,into,through,qwen_pair_packed,fw_preserved_compact_view,content,1,101-250,101-250,False,False,False,False,False,False,False,8,0.8888888888888888,0.18181818181818182,0,0.08108108108108109,0.09523809523809523,5,9
p0011158,spatial,0,bottles,neighborhood,between,through,childes,open_subtitles,content,1,101-250,101-250,False,False,False,False,False,False,False,10,0.8333333333333334,0.25,0,0.0784313725490196,0.047619047619047616,7,12
p0011159,spatial,0,territories,inner,between,into,simple_wiki,open_subtitles,content,1,101-250,101-250,False,False,False,False,False,False,False,9,0.8181818181818182,0.42857142857142855,0,0.08187134502923976,0.041666666666666664,11,5
p0011160,spatial,0,closet,mill,into,beyond,childes,gutenberg,content,1,101-250,101-250,False,False,False,False,False,False,False,6,1.0,0.125,0,0.12101910828025478,0.041666666666666664,6,4
p0011161,spatial,0,finest,shelf,under,under,gutenberg,childes,content,1,101-250,101-250,False,False,False,False,False,False,False,5,0.8333333333333334,0.375,0,0.14375,0.09090909090909091,6,5
p0011162,spatial,0,grounds,gardens,through,into,gutenberg,open_subtitles,content,1,101-250,101-250,False,False,False,False,False,False,False,4,0.5714285714285714,0.5555555555555556,0,0.07106598984771574,0.045454545454545456,7,7
p0011163,spatial,0,answers,breast,through,towards,bnc_spoken,gutenberg,content,1,101-250,101-250,False,False,False,False,False,False,False,6,0.8571428571428571,0.5,0,0.08241758241758242,0.08333333333333333,7,6
p0011164,spatial,0,champions,solid,against,through,simple_wiki,bnc_spoken,content,1,101-250,101-250,False,False,False,False,False,False,False,8,0.8888888888888888,0.2727272727272727,0,0.07262569832402235,0.1,9,5
p0011165,spatial,0,fireplace,tax,into,through,childes,simple_wiki,content,1,101-250,101-250,False,False,False,False,False,False,False,8,0.8888888888888888,0.1,0,0.055865921787709494,0.041666666666666664,9,3
p0011166,spatial,0,tube,souls,into,between,childes,open_subtitles,content,1,101-250,101-250,False,False,False,False,False,False,False,4,0.8,0.14285714285714285,0,0.12,0.14285714285714285,4,5
p0011167,spatial,0,midnight,profit,toward,into,gutenberg,bnc_spoken,content,1,101-250,101-250,False,False,False,False,False,False,False,6,0.75,0.18181818181818182,0,0.07853403141361257,0.0,8,6
p0011168,spatial,0,sink,swift,under,into,bnc_spoken,gutenberg,content,1,101-250,101-250,False,False,False,False,False,False,False,3,0.6,0.2857142857142857,0,0.12234042553191489,0.041666666666666664,4,5
p0011169,spatial,0,envelope,flames,into,into,gutenberg,bnc_spoken,content,1,101-250,101-250,False,False,False,False,False,False,False,7,0.875,0.2,0,0.08152173913043478,0.09090909090909091,8,6
p0011170,spatial,0,governments,flame,against,through,simple_wiki,gutenberg,content,1,101-250,101-250,False,False,False,False,False,False,False,9,0.8181818181818182,0.16666666666666666,0,0.07253886010362694,0.09090909090909091,11,5
p0011171,spatial,0,closet,clever,into,under,open_subtitles,gutenberg,content,1,101-250,101-250,False,False,False,False,False,False,False,3,0.5,0.375,0,0.12568306010928962,0.043478260869565216,6,6
p0011172,spatial,0,trials,assets,through,between,gutenberg,simple_wiki,content,1,101-250,101-250,False,False,False,False,False,False,False,5,0.8333333333333334,0.42857142857142855,0,0.05952380952380952,0.09090909090909091,6,6
p0011173,spatial,0,fate,chin,into,under,bnc_spoken,gutenberg,content,1,101-250,101-250,False,False,False,False,False,False,False,4,1.0,0.0,0,0.10294117647058823,0.045454545454545456,4,4
p0011174,spatial,0,fireplace,stack,into,toward,gutenberg,childes,content,1,101-250,101-250,False,False,False,False,False,False,False,7,0.7777777777777778,0.18181818181818182,0,0.06321839080459771,0.043478260869565216,9,5
p0011175,spatial,0,breast,classroom,into,outside,gutenberg,childes,content,1,101-250,101-250,False,False,False,False,False,False,False,8,0.8888888888888888,0.3,0,0.11413043478260869,0.043478260869565216,6,9
p0011176,spatial,0,rear,delicate,through,toward,bnc_spoken,gutenberg,content,1,101-250,101-250,False,False,False,False,False,False,False,6,0.75,0.25,0,0.06220095693779904,0.04,4,8
p0011177,spatial,0,belief,refrigerator,into,into,gutenberg,childes,content,1,101-250,101-250,False,False,False,False,False,False,False,9,0.75,0.3,0,0.10062893081761007,0.14285714285714285,6,12
p0011178,spatial,0,barrel,skull,across,into,gutenberg,open_subtitles,content,1,101-250,101-250,False,False,False,False,False,False,False,5,0.8333333333333334,0.125,0,0.14136125654450263,0.0,6,5
p0011179,spatial,0,quarters,dinosaurs,towards,under,gutenberg,childes,content,1,101-250,101-250,False,False,False,False,False,False,False,7,0.7777777777777778,0.36363636363636365,0,0.07647058823529412,0.0,8,9
p0011180,spatial,0,broad,accounts,under,onto,gutenberg,open_subtitles,content,1,101-250,101-250,False,False,False,False,False,False,False,7,0.875,0.2,0,0.10285714285714286,0.09523809523809523,5,8
p0011181,spatial,0,closet,sofa,behind,onto,gutenberg,childes,content,1,101-250,101-250,False,False,False,False,False,False,False,5,0.8333333333333334,0.25,0,0.16853932584269662,0.08695652173913043,6,4
p0011182,spatial,0,borders,fate,within,against,simple_wiki,gutenberg,content,1,101-250,101-250,False,False,False,False,False,False,False,6,0.8571428571428571,0.1111111111111111,0,0.0625,0.13636363636363635,7,4
p0011183,spatial,0,shame,bottles,under,between,gutenberg,childes,content,1,101-250,101-250,False,False,False,False,False,False,False,6,0.8571428571428571,0.2222222222222222,0,0.0821917808219178,0.041666666666666664,5,7
p0011184,spatial,0,obtain,purchase,inside,toward,qwen_pair_packed,fw_preserved_compact_view,content,1,101-250,101-250,False,False,False,False,False,False,False,7,0.875,0.07692307692307693,0,0.08695652173913043,0.041666666666666664,6,8
p0011185,spatial,0,bars,sprang,behind,within,simple_wiki,gutenberg,content,1,101-250,101-250,False,False,False,False,False,False,False,5,0.8333333333333334,0.42857142857142855,0,0.07936507936507936,0.041666666666666664,4,6
p0011186,spatial,0,profit,repair,beyond,beyond,open_subtitles,simple_wiki,content,1,101-250,101-250,False,False,False,False,False,False,False,5,0.8333333333333334,0.375,0,0.07106598984771574,0.05,6,6
p0011187,spatial,0,territory,passion,within,into,simple_wiki,gutenberg,content,1,101-250,101-250,False,False,False,False,False,False,False,7,0.7777777777777778,0.2,0,0.05970149253731343,0.0,9,7
p0011188,spatial,0,expansion,tenth,under,between,simple_wiki,open_subtitles,content,1,101-250,101-250,False,False,False,False,False,False,False,8,0.8888888888888888,0.2,0,0.08021390374331551,0.0,9,5
p0011189,spatial,0,oak,mobile,under,through,gutenberg,open_subtitles,content,1,101-250,101-250,False,False,False,False,False,False,False,5,0.8333333333333334,0.125,0,0.1065989847715736,0.041666666666666664,3,6
p0011190,spatial,0,cheeks,bottles,into,between,gutenberg,childes,content,1,101-250,101-250,False,False,False,False,False,False,False,6,0.8571428571428571,0.2222222222222222,0,0.055900621118012424,0.041666666666666664,6,7
p0011191,spatial,0,comrades,glory,beside,beyond,gutenberg,open_subtitles,content,1,101-250,101-250,False,False,False,False,False,False,False,7,0.875,0.18181818181818182,0,0.09137055837563451,0.10526315789473684,8,5
p0011192,spatial,0,crack,railroad,through,into,gutenberg,simple_wiki,content,1,101-250,101-250,False,False,False,False,False,False,False,7,0.875,0.25,0,0.12716763005780346,0.045454545454545456,5,8
p0011193,spatial,0,acts,lands,through,through,gutenberg,simple_wiki,content,1,101-250,101-250,False,False,False,False,False,False,False,3,0.6,0.2857142857142857,0,0.11398963730569948,0.1,4,5
p0011194,spatial,0,villages,rug,between,under,simple_wiki,gutenberg,content,1,101-250,101-250,False,False,False,False,False,False,False,7,0.875,0.1111111111111111,0,0.07407407407407407,0.0,8,3
p0011195,spatial,0,villages,babe,across,through,fw_preserved_compact_view,qwen_pair_packed,content,1,101-250,101-250,False,False,False,False,False,False,False,6,0.75,0.25,0,0.0821917808219178,0.09523809523809523,8,4
p0011196,spatial,0,funds,rapid,through,through,qwen_pair_packed,fw_preserved_compact_view,content,1,101-250,101-250,False,False,False,False,False,False,False,5,1.0,0.1111111111111111,0,0.072,0.04,5,5
p0011197,spatial,0,limits,highway,within,into,gutenberg,open_subtitles,content,1,101-250,101-250,False,False,False,False,False,False,False,6,0.8571428571428571,0.1,0,0.06435643564356436,0.043478260869565216,6,7
p0011198,spatial,0,crept,tent,between,outside,gutenberg,simple_wiki,content,1,101-250,101-250,False,False,False,False,False,False,False,3,0.6,0.3333333333333333,0,0.07142857142857142,0.0,5,4
p0011199,spatial,0,closet,midst,inside,through,childes,gutenberg,content,1,101-250,101-250,False,False,False,False,False,False,False,4,0.6666666666666666,0.2222222222222222,0,0.08743169398907104,0.05555555555555555,6,5
p0011200,spatial,0,farther,bottles,through,between,gutenberg,childes,content,1,101-250,101-250,False,False,False,False,False,False,False,5,0.7142857142857143,0.2,0,0.05027932960893855,0.041666666666666664,7,7
p0011201,spatial,0,arrow,conductor,above,behind,gutenberg,childes,content,1,101-250,101-250,False,False,False,False,False,False,False,8,0.8888888888888888,0.2222222222222222,0,0.12209302325581395,0.0,5,9
p0011202,spatial,0,shade,nearest,under,into,gutenberg,open_subtitles,content,1,101-250,101-250,False,False,False,False,False,False,False,5,0.7142857142857143,0.375,0,0.06930693069306931,0.09090909090909091,5,7
p0011203,spatial,0,distinct,difficulty,into,into,simple_wiki,gutenberg,content,1,101-250,101-250,False,False,False,False,False,False,False,6,0.6,0.4,0,0.11046511627906977,0.09090909090909091,8,10
p0011204,spatial,0,gender,stove,between,against,simple_wiki,childes,content,1,101-250,101-250,False,False,False,False,False,False,False,5,0.8333333333333334,0.1111111111111111,0,0.07228915662650602,0.09090909090909091,6,5
p0011205,spatial,0,lawn,blankets,across,under,gutenberg,open_subtitles,content,1,101-250,101-250,False,False,False,False,False,False,False,6,0.75,0.3333333333333333,0,0.15306122448979592,0.041666666666666664,4,8
p0011206,spatial,0,stronger,phrase,inside,within,childes,bnc_spoken,content,1,101-250,101-250,False,False,False,False,False,False,False,6,0.75,0.3,0,0.0875,0.047619047619047616,8,6
p0011207,spatial,0,instant,apparent,inside,inside,gutenberg,simple_wiki,content,1,101-250,101-250,False,False,False,False,False,False,False,6,0.75,0.375,0,0.09782608695652174,0.13043478260869565,7,8
p0011208,spatial,0,pack,hollow,into,into,bnc_spoken,gutenberg,content,1,101-250,101-250,False,False,False,False,False,False,False,6,1.0,0.0,0,0.11731843575418995,0.043478260869565216,4,6
p0011209,spatial,0,remote,mask,into,under,gutenberg,simple_wiki,content,1,101-250,101-250,False,False,False,False,False,False,False,5,0.8333333333333334,0.125,0,0.06806282722513089,0.041666666666666664,6,4
p0011210,spatial,0,corners,districts,into,into,gutenberg,simple_wiki,content,1,101-250,101-250,False,False,False,False,False,False,False,7,0.7777777777777778,0.3333333333333333,0,0.0582010582010582,0.0,7,9
p0011211,spatial,0,classroom,phase,into,through,gutenberg,open_subtitles,content,1,101-250,101-250,False,False,False,False,False,False,False,7,0.7777777777777778,0.2,0,0.0979381443298969,0.0,9,5
p0011212,spatial,0,grounds,bottles,within,between,simple_wiki,childes,content,1,101-250,101-250,False,False,False,False,False,False,False,6,0.8571428571428571,0.18181818181818182,0,0.047619047619047616,0.05,7,7
p0011213,spatial,0,scenes,outer,behind,beyond,simple_wiki,bnc_spoken,content,1,101-250,101-250,False,False,False,False,False,False,False,5,0.8333333333333334,0.125,0,0.07065217391304347,0.041666666666666664,6,5
p0011214,spatial,0,envelope,limits,into,beyond,fw_preserved_compact_view,qwen_pair_packed,content,1,101-250,101-250,False,False,False,False,False,False,False,8,1.0,0.1,0,0.06493506493506493,0.04,8,6
p0011215,spatial,0,finest,feast,into,behind,qwen_pair_packed,fw_preserved_compact_view,content,1,101-250,101-250,False,False,False,False,False,False,False,3,0.5,0.5714285714285714,0,0.09649122807017543,0.08333333333333333,6,5
p0011216,spatial,0,bottles,limits,between,beyond,childes,gutenberg,content,1,101-250,101-250,False,False,False,False,False,False,False,6,0.8571428571428571,0.375,0,0.033707865168539325,0.045454545454545456,7,6
p0011217,spatial,0,scenes,mere,behind,within,fw_preserved_compact_view,qwen_pair_packed,content,1,101-250,101-250,False,False,False,False,False,False,False,4,0.6666666666666666,0.16666666666666666,0,0.05806451612903226,0.08333333333333333,6,4
p0011218,spatial,0,shift,asks,through,inside,open_subtitles,childes,content,1,101-250,101-250,False,False,False,False,False,False,False,5,1.0,0.14285714285714285,0,0.16560509554140126,0.08695652173913043,5,4
p0011219,spatial,0,load,cliff,under,towards,gutenberg,open_subtitles,content,1,101-250,101-250,False,False,False,False,False,False,False,4,0.8,0.14285714285714285,0,0.11413043478260869,0.05,4,5
p0011220,spatial,0,overall,pit,under,across,simple_wiki,gutenberg,content,1,101-250,101-250,False,False,False,False,False,False,False,7,1.0,0.0,0,0.08743169398907104,0.14285714285714285,7,3
p0011221,spatial,0,offices,cabin,outside,under,simple_wiki,gutenberg,content,1,101-250,101-250,False,False,False,False,False,False,False,6,0.8571428571428571,0.2222222222222222,0,0.0893854748603352,0.04,7,5
p0011222,spatial,0,fits,accounts,into,between,gutenberg,open_subtitles,content,1,101-250,101-250,False,False,False,False,False,False,False,6,0.75,0.2222222222222222,0,0.13903743315508021,0.043478260869565216,4,8
p0011223,spatial,0,crack,limits,through,beyond,gutenberg,open_subtitles,content,1,101-250,101-250,False,False,False,False,False,False,False,6,1.0,0.0,0,0.08673469387755102,0.14285714285714285,5,6
p0011224,spatial,0,flood,microphone,into,into,gutenberg,childes,content,1,101-250,101-250,False,False,False,False,False,False,False,8,0.8,0.08333333333333333,0,0.11560693641618497,0.08333333333333333,5,10
p0011225,spatial,0,emergency,spin,into,through,simple_wiki,childes,content,1,101-250,101-250,False,False,False,False,False,False,False,8,0.8888888888888888,0.1,0,0.07236842105263158,0.0,9,4
p0011226,spatial,0,gates,bottles,against,between,open_subtitles,childes,content,1,101-250,101-250,False,False,False,False,False,False,False,4,0.5714285714285714,0.375,0,0.11180124223602485,0.047619047619047616,5,7
p0011227,spatial,0,offices,variety,through,under,gutenberg,simple_wiki,content,1,101-250,101-250,False,False,False,False,False,False,False,6,0.8571428571428571,0.18181818181818182,0,0.0967741935483871,0.045454545454545456,7,7
p0011228,spatial,0,parade,tummy,across,into,gutenberg,childes,content,1,101-250,101-250,False,False,False,False,False,False,False,6,1.0,0.0,0,0.11801242236024845,0.045454545454545456,6,5
p0011229,spatial,0,mere,streams,beyond,into,qwen_pair_packed,fw_preserved_compact_view,content,1,101-250,101-250,False,False,False,False,False,False,False,5,0.7142857142857143,0.5,0,0.05925925925925926,0.0,4,7
p0011230,spatial,0,depth,connections,through,through,gutenberg,open_subtitles,content,1,101-250,101-250,False,False,False,False,False,False,False,9,0.8181818181818182,0.2,0,0.07065217391304347,0.14285714285714285,5,11
p0011231,spatial,0,harbour,scale,between,within,gutenberg,bnc_spoken,content,1,101-250,101-250,False,False,False,False,False,False,False,7,1.0,0.1,0,0.12359550561797752,0.09090909090909091,7,5
p0011232,spatial,0,bottles,breast,between,into,childes,gutenberg,content,1,101-250,101-250,False,False,False,False,False,False,False,6,0.8571428571428571,0.5,0,0.06707317073170732,0.045454545454545456,7,6
p0011233,spatial,0,democracy,nearest,towards,toward,bnc_spoken,gutenberg,content,1,101-250,101-250,False,False,False,False,False,False,False,7,0.7777777777777778,0.2727272727272727,0,0.0845771144278607,0.08695652173913043,9,7
p0011234,spatial,0,review,knees,into,between,bnc_spoken,gutenberg,content,1,101-250,101-250,False,False,False,False,False,False,False,5,0.8333333333333334,0.125,0,0.07109004739336493,0.08333333333333333,6,5
