set,pair_id,original_id,source,example_id,original_words_field,rewrite_words_field,pair_words_field,base_same_source_example_rows,base_contains_exact_normalized_original,base_contains_count,base_match_sources,base_match_example_ids,replaced_in_dose21_by_same_source_example,replaced_in_dose25_by_same_source_example,selection_role
dose25_superset,dose56_rw2s0_023970,rw2s0_023970,bnc_spoken,965,26,24,50,1,True,1,bnc_spoken,965,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_018556,rw2s1_018556,gutenberg,35398,55,47,102,1,True,1,gutenberg,35398,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_009208,rw2s0_009208,gutenberg,33574,25,22,47,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_029673,rw_029673,bnc_spoken,334,22,14,36,1,True,1,bnc_spoken,334,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_012902,rw2s0_012902,bnc_spoken,3628,25,20,45,1,True,1,bnc_spoken,3628,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_020701,rw_020701,gutenberg,25232,21,25,46,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_016375,rw2s0_016375,gutenberg,26381,20,21,41,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_023332,rw2s1_023332,simple_wiki,61119,28,30,58,1,True,1,simple_wiki,61119,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_037938,rw_037938,childes,21282,17,16,33,1,True,1,childes,21282,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_005117,rw2s0_005117,bnc_spoken,4450,20,18,38,1,True,1,bnc_spoken,4450,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_025981,rw2s0_025981,gutenberg,34414,47,49,96,1,True,1,gutenberg,34414,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_032470,rw2s1_032470,gutenberg,31490,26,26,52,1,True,1,gutenberg,31490,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_026567,rw_026567,childes,20463,14,14,28,1,True,1,childes,20463,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_032318,rw2s1_032318,gutenberg,22916,25,25,50,1,True,1,gutenberg,22916,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_013570,rw_013570,childes,14030,18,17,35,1,True,1,childes,14030,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_032134,rw2s0_032134,gutenberg,25362,31,31,62,1,True,1,gutenberg,25362,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_013835,rw_013835,childes,21718,15,13,28,1,True,1,childes,21718,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_016552,rw2s1_016552,childes,15927,24,25,49,1,True,1,childes,15927,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_014393,rw2s0_014393,bnc_spoken,498,41,27,68,1,True,1,bnc_spoken,498,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_023827,rw2s0_023827,simple_wiki,54594,21,21,42,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_016097,rw2s1_016097,bnc_spoken,1774,22,22,44,1,True,1,bnc_spoken,1774,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_040178,rw_040178,childes,9230,12,12,24,1,True,1,childes,9230,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_000082,rw2s0_000082,simple_wiki,62116,19,22,41,1,True,1,simple_wiki,62116,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_036985,rw_036985,childes,16629,27,27,54,1,True,1,childes,16629,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_020277,rw_020277,gutenberg,25490,12,12,24,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_013335,rw2s1_013335,gutenberg,26840,19,18,37,1,True,1,gutenberg,26840,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_011369,rw2s1_011369,gutenberg,35130,21,20,41,1,True,1,gutenberg,35130,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_012431,rw2s1_012431,bnc_spoken,4423,29,24,53,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_027450,rw2s0_027450,simple_wiki,57370,24,23,47,1,True,1,simple_wiki,57370,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_008567,rw2s1_008567,open_subtitles,42399,22,25,47,1,True,1,open_subtitles,42399,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_014467,rw2s0_014467,gutenberg,26728,54,48,102,1,True,1,gutenberg,26728,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_009478,rw2s0_009478,gutenberg,28780,37,28,65,1,True,1,gutenberg,28780,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_020139,rw2s0_020139,open_subtitles,42043,20,18,38,1,True,1,open_subtitles,42043,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_005283,rw2s0_005283,gutenberg,31220,27,22,49,1,True,1,gutenberg,31220,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_001862,rw2s1_001862,childes,11937,19,18,37,1,True,1,childes,11937,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_003702,rw2s1_003702,simple_wiki,56669,19,19,38,1,True,1,simple_wiki,56669,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_015005,rw2s1_015005,gutenberg,38049,27,27,54,1,True,1,gutenberg,38049,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_024115,rw_024115,childes,8099,12,15,27,1,True,1,childes,8099,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_026524,rw2s1_026524,bnc_spoken,3287,32,27,59,1,True,1,bnc_spoken,3287,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_016439,rw2s1_016439,childes,19655,18,16,34,1,True,1,childes,19655,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_006548,rw2s0_006548,gutenberg,31803,42,41,83,1,True,1,gutenberg,31803,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_006522,rw2s0_006522,gutenberg,34955,31,28,59,1,True,1,gutenberg,34955,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_009163,rw2s0_009163,gutenberg,28036,24,22,46,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_005933,rw_005933,childes,9434,12,14,26,1,True,1,childes,9434,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_014857,rw2s1_014857,gutenberg,38173,18,19,37,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_016202,rw2s0_016202,simple_wiki,60262,25,27,52,1,True,1,simple_wiki,60262,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_000682,rw_000682,bnc_spoken,3700,17,14,31,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_025699,rw2s1_025699,simple_wiki,59092,20,19,39,1,True,1,simple_wiki,59092,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_005214,rw2s0_005214,gutenberg,33895,27,22,49,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_020420,rw2s1_020420,simple_wiki,54322,28,31,59,1,True,1,simple_wiki,54322,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_030677,rw2s1_030677,simple_wiki,59556,26,25,51,1,True,1,simple_wiki,59556,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_009068,rw2s1_009068,gutenberg,22847,26,24,50,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_017899,rw2s1_017899,open_subtitles,43945,22,23,45,1,True,1,open_subtitles,43945,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_014754,rw2s1_014754,gutenberg,36768,39,41,80,1,True,1,gutenberg,36768,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_033265,rw_033265,childes,16641,14,18,32,1,True,1,childes,16641,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_029725,rw2s1_029725,gutenberg,36083,19,15,34,1,True,1,gutenberg,36083,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_013085,rw2s0_013085,gutenberg,26088,45,54,99,1,True,1,gutenberg,26088,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_028620,rw2s1_028620,childes,18927,26,23,49,1,True,1,childes,18927,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_020493,rw2s0_020493,gutenberg,22959,19,21,40,1,True,1,gutenberg,22959,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_032220,rw2s1_032220,gutenberg,31283,32,31,63,1,True,1,gutenberg,31283,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_026153,rw2s1_026153,bnc_spoken,1776,21,16,37,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_012724,rw2s0_012724,open_subtitles,45841,32,36,68,1,True,1,open_subtitles,45841,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_011256,rw2s0_011256,gutenberg,37966,19,14,33,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_001578,rw2s0_001578,gutenberg,38049,23,24,47,1,True,1,gutenberg,38049,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_021192,rw2s1_021192,bnc_spoken,2237,20,19,39,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_009720,rw2s1_009720,gutenberg,36272,25,19,44,1,True,1,gutenberg,36272,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_030240,rw_030240,open_subtitles,47064,18,14,32,1,True,1,open_subtitles,47064,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_010772,rw2s1_010772,simple_wiki,60274,18,19,37,1,True,1,simple_wiki,60274,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_001415,rw2s0_001415,gutenberg,25954,22,28,50,1,True,1,gutenberg,25954,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_043498,rw_043498,childes,19898,12,13,25,1,True,1,childes,19898,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_032968,rw_032968,childes,12324,12,10,22,1,True,1,childes,12324,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_004014,rw2s1_004014,gutenberg,35505,19,16,35,1,True,1,gutenberg,35505,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_025867,rw_025867,simple_wiki,61253,14,14,28,1,True,1,simple_wiki,61253,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_010652,rw2s1_010652,bnc_spoken,1834,18,18,36,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_001149,rw2s0_001149,gutenberg,26766,52,43,95,1,True,1,gutenberg,26766,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_017426,rw2s1_017426,gutenberg,37710,27,24,51,1,True,1,gutenberg,37710,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_006758,rw_006758,childes,15121,18,17,35,1,True,1,childes,15121,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_010572,rw_010572,gutenberg,32966,13,13,26,1,True,1,gutenberg,32966,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_043418,rw_043418,childes,15601,12,13,25,1,True,1,childes,15601,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_027421,rw2s1_027421,simple_wiki,57041,29,37,66,1,True,1,simple_wiki,57041,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_005156,rw2s0_005156,gutenberg,26037,25,24,49,1,True,1,gutenberg,26037,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_018649,rw2s0_018649,gutenberg,38426,29,31,60,1,True,1,gutenberg,38426,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_034205,rw_034205,open_subtitles,50846,20,23,43,1,True,1,open_subtitles,50846,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_013019,rw2s1_013019,gutenberg,27014,26,26,52,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_014143,rw2s0_014143,gutenberg,26099,26,25,51,1,True,1,gutenberg,26099,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_033780,rw_033780,open_subtitles,41389,12,11,23,1,True,1,open_subtitles,41389,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_021311,rw2s0_021311,bnc_spoken,4557,19,18,37,1,True,1,bnc_spoken,4557,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_010321,rw2s0_010321,gutenberg,28247,24,23,47,1,True,1,gutenberg,28247,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_031301,rw2s1_031301,gutenberg,36434,33,31,64,1,True,1,gutenberg,36434,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_030633,rw2s1_030633,bnc_spoken,1505,21,26,47,1,True,1,bnc_spoken,1505,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_018490,rw2s1_018490,gutenberg,23491,28,23,51,1,True,1,gutenberg,23491,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_003338,rw2s0_003338,gutenberg,30459,35,26,61,1,True,1,gutenberg,30459,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_011491,rw2s0_011491,simple_wiki,62066,20,19,39,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_040823,rw_040823,childes,13775,18,19,37,1,True,1,childes,13775,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_022038,rw2s0_022038,gutenberg,34426,37,37,74,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_040060,rw_040060,childes,14148,14,15,29,1,True,1,childes,14148,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_040555,rw_040555,childes,13566,26,31,57,1,True,1,childes,13566,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_031256,rw2s1_031256,gutenberg,29102,22,17,39,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_029428,rw2s0_029428,simple_wiki,57425,21,21,42,1,True,1,simple_wiki,57425,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_013152,rw2s0_013152,gutenberg,32499,27,23,50,1,True,1,gutenberg,32499,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_005080,rw2s1_005080,gutenberg,26834,43,48,91,1,True,1,gutenberg,26834,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_034150,rw_034150,open_subtitles,51831,18,21,39,1,True,1,open_subtitles,51831,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_017357,rw2s1_017357,gutenberg,29092,49,45,94,1,True,1,gutenberg,29092,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_016684,rw2s0_016684,gutenberg,38247,33,31,64,1,True,1,gutenberg,38247,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_006188,rw2s0_006188,gutenberg,26719,30,26,56,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_014269,rw_014269,childes,15638,12,12,24,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_018956,rw2s0_018956,gutenberg,32852,27,20,47,1,True,1,gutenberg,32852,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_030315,rw2s0_030315,childes,12077,22,20,42,1,True,1,childes,12077,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_042289,rw_042289,childes,13728,19,20,39,1,True,1,childes,13728,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_030535,rw2s1_030535,bnc_spoken,4127,30,37,67,1,True,1,bnc_spoken,4127,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_006035,rw2s0_006035,childes,9113,24,29,53,1,True,1,childes,9113,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_019902,rw2s0_019902,bnc_spoken,4263,18,13,31,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_008834,rw2s0_008834,simple_wiki,55513,29,31,60,1,True,1,simple_wiki,55513,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_021229,rw2s1_021229,gutenberg,25868,37,33,70,1,True,1,gutenberg,25868,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_033683,rw_033683,bnc_spoken,310,12,13,25,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_013109,rw2s1_013109,bnc_spoken,1534,26,27,53,1,True,1,bnc_spoken,1534,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_003308,rw2s0_003308,simple_wiki,55072,18,18,36,1,True,1,simple_wiki,55072,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_008831,rw_008831,open_subtitles,41330,15,13,28,1,True,1,open_subtitles,41330,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_016476,rw2s1_016476,gutenberg,37977,31,27,58,1,True,1,gutenberg,37977,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_028789,rw_028789,childes,9145,12,13,25,1,True,1,childes,9145,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_041603,rw_041603,childes,12670,18,17,35,1,True,1,childes,12670,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_024986,rw2s0_024986,simple_wiki,59595,19,22,41,1,True,1,simple_wiki,59595,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_037015,rw_037015,childes,15461,14,14,28,1,True,1,childes,15461,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_030755,rw2s1_030755,simple_wiki,57688,18,17,35,1,True,1,simple_wiki,57688,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_025052,rw2s1_025052,simple_wiki,60365,25,22,47,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_031363,rw2s0_031363,bnc_spoken,3528,20,18,38,1,True,1,bnc_spoken,3528,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_025689,rw2s1_025689,simple_wiki,52960,38,35,73,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_016523,rw2s1_016523,gutenberg,30083,18,19,37,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_013677,rw2s0_013677,simple_wiki,59172,21,20,41,1,True,1,simple_wiki,59172,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_011866,rw2s0_011866,gutenberg,27036,35,25,60,1,True,1,gutenberg,27036,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_010452,rw2s0_010452,gutenberg,37496,39,30,69,1,True,1,gutenberg,37496,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw_038140,rw_038140,open_subtitles,39677,14,13,27,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_029286,rw2s1_029286,childes,9209,19,19,38,1,True,1,childes,9209,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_003234,rw2s1_003234,gutenberg,22623,20,18,38,1,True,1,gutenberg,22623,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_005099,rw2s0_005099,childes,9213,20,19,39,1,True,1,childes,9213,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_021556,rw2s0_021556,simple_wiki,54707,27,28,55,1,True,1,simple_wiki,54707,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_003963,rw2s0_003963,bnc_spoken,1601,49,33,82,1,True,1,bnc_spoken,1601,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_026955,rw2s1_026955,gutenberg,30551,19,17,36,1,True,1,gutenberg,30551,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_030000,rw2s0_030000,gutenberg,26648,20,25,45,1,True,1,gutenberg,26648,False,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_016663,rw2s1_016663,open_subtitles,46517,32,39,71,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_001360,rw2s0_001360,gutenberg,34069,44,40,84,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s0_010037,rw2s0_010037,bnc_spoken,949,46,44,90,1,True,1,bnc_spoken,949,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_027749,rw2s1_027749,gutenberg,25152,23,22,45,1,True,1,gutenberg,25152,True,True,dose21_clean_shard1_all_or_exact
dose25_superset,dose56_rw2s1_018416,rw2s1_018416,simple_wiki,60743,23,21,44,1,True,1,simple_wiki,60743,True,True,dose21_clean_shard1_all_or_exact
