probe_set,pair_id,packet_type,swap_pair_id,swap_packet_type,swap_update_words,swap_state_type_new,swap_new_state,swap_update_sentence
extended_nontrain,rw2s0_029765,UPDATED_USE,rw_007427,UPDATED_USE,13,location_containment,merchant in Eastern waters,Jack Clewlin began a merchant career in Eastern waters after his pirate adventure.
extended_nontrain,rw2s1_021887,UPDATED_USE,rw2s1_004583,UPDATED_USE,12,location_containment,independent nation,"Following the dissolution of the Soviet Union, Armenia became an independent nation."
extended_nontrain,rw2s0_029382,UPDATED_USE,rw2s0_024106,UPDATED_USE,14,possession_artifact,legal beneficiary title,The lawyer drafted a document granting Niles a legal beneficiary title for the funds.
extended_nontrain,rw2s1_029863,UPDATED_USE,rw_029512,UPDATED_USE,11,other_relation_state,active rival candidate,Scarfe became an active rival candidate after the misunderstanding was resolved.
extended_nontrain,rw_000549,UPDATED_USE,rw_008223,UPDATED_USE,12,other_relation_state,stage actor,Theater directors invited Elizabeth Robins to perform as a leading stage actor.
extended_nontrain,rw_030610,UPDATED_USE,rw_011885,UPDATED_USE,17,other_relation_state,protected marine sanctuary,Authorities designated the exposed outcrop on Elephant Island as a protected marine sanctuary to preserve its wildlife.
extended_nontrain,rw2s0_021587,UPDATED_USE,rw2s0_027041,UPDATED_USE,16,other_relation_state,distinct divine roles,The council clarified that the Christian Church understands distinct divine roles for the Son and Father.
extended_nontrain,rw_030872,UPDATED_USE,rw_021089,UPDATED_USE,11,location_containment,hidden in the mountains,The heroes concealed the Power Rangers deep within the mountain peaks.
extended_nontrain,rw_004253,UPDATED_USE,rw2s0_021587,UPDATED_USE,16,other_relation_state,bustling with cadets,The afternoon activity woke West Point from its quiet slumber into a bustling place with cadets.
extended_nontrain,rw2s1_018601,UPDATED_USE,rw_004224,UPDATED_USE,12,role_identity_affiliation,free prisoner,The guards released the chained Archbishop so he became a free prisoner.
extended_nontrain,rw2s0_030377,UPDATED_USE,rw2s0_016113,UPDATED_USE,12,location_containment,streaming on major platforms globally,Multimedios now streams its content on major platforms globally for wider access.
extended_nontrain,rw2s1_028229,UPDATED_USE,rw2s1_019211,UPDATED_USE,13,other_relation_state,region ruled by a duke,The crown prince ascended the throne to become the duke who rules Munster.
extended_nontrain,rw2s1_020145,UPDATED_USE,rw2s0_016113,UPDATED_USE,12,location_containment,streaming on major platforms globally,Multimedios now streams its content on major platforms globally for wider access.
extended_nontrain,rw2s0_003262,UPDATED_USE,rw_027759,UPDATED_USE,14,other_relation_state,endurance race contender,The manufacturer assigned the Suzuki GSX-R1000 to compete in the endurance race series.
extended_nontrain,rw_002783,UPDATED_USE,rw_008037,UPDATED_USE,12,other_relation_state,managing commercial harbor facilities,The emirate reorganized the commercial port sector to create Abu Dhabi Ports.
extended_nontrain,rw2s0_016856,UPDATED_USE,rw2s0_026318,UPDATED_USE,9,other_relation_state,free citizens,Legal reforms transformed many Mauritanians into recognized free citizens.
extended_nontrain,rw2s1_004998,UPDATED_USE,rw2s1_021227,UPDATED_USE,11,other_relation_state,author of a memoir,"After decades of activism, Lemlich published a memoir detailing her experiences."
extended_nontrain,rw_017822,UPDATED_USE,rw2s1_026294,UPDATED_USE,13,other_relation_state,active service hub,The station now operates as a busy active service hub for the region.
extended_nontrain,rw_012389,UPDATED_USE,rw_032075,UPDATED_USE,13,other_relation_state,stable orbital,The system of Algol achieved a stable orbital configuration due to gravitational shifts.
extended_nontrain,rw_015736,UPDATED_USE,rw2s1_001017,UPDATED_USE,11,possession_artifact,wearing a velvet gown,Kitty decided to wear a velvet gown for the evening gala.
extended_nontrain,rw_020199,UPDATED_USE,rw2s1_001609,UPDATED_USE,11,other_relation_state,streaming platform,The Arrowverse franchise transitioned into a streaming platform for global viewers.
extended_nontrain,rw2s0_029657,UPDATED_USE,rw_027759,UPDATED_USE,14,other_relation_state,endurance race contender,The manufacturer assigned the Suzuki GSX-R1000 to compete in the endurance race series.
extended_nontrain,rw2s1_018524,UPDATED_USE,rw2s1_027625,UPDATED_USE,10,location_containment,author of a village book,The Women's Institute released a comprehensive book about the villages.
extended_nontrain,rw_014297,UPDATED_USE,rw2s1_024420,UPDATED_USE,22,other_relation_state,full Web Authentication capability,"Starting in June 2018, Windows Insider builds gained full Web Authentication capability along with support for Windows Hello and external security tokens."
extended_nontrain,rw2s1_002000,UPDATED_USE,rw_008223,UPDATED_USE,12,other_relation_state,stage actor,Theater directors invited Elizabeth Robins to perform as a leading stage actor.
extended_nontrain,rw2s0_006231,UPDATED_USE,rw2s1_032321,UPDATED_USE,12,location_containment,seasonal guest in town,The spring season turned Fergus Desmond into a temporary guest in town.
extended_nontrain,rw_003281,UPDATED_USE,rw2s1_016400,UPDATED_USE,11,location_containment,performed at a London venue,Tom Jones performed at a London venue during his recent tour.
extended_nontrain,rw2s0_000075,UPDATED_USE,rw2s1_026294,UPDATED_USE,13,other_relation_state,active service hub,The station now operates as a busy active service hub for the region.
extended_nontrain,rw2s1_018976,UPDATED_USE,rw2s1_029863,UPDATED_USE,11,other_relation_state,volcanic archaeological site,Researchers are studying South Georgia as a significant volcanic archaeological site.
extended_nontrain,rw2s0_018586,UPDATED_USE,rw_013334,UPDATED_USE,15,other_relation_state,regional medical consultant,"The family sought professional guidance from Miss Wilmot, who serves as a regional medical consultant."
extended_nontrain,rw2s0_022742,UPDATED_USE,rw2s1_026155,UPDATED_USE,11,role_identity_affiliation,McGill Medical School faculty member,Abbott joined the McGill Medical School faculty after her editorial tenure.
extended_nontrain,rw2s0_012235,UPDATED_USE,rw_030547,UPDATED_USE,14,other_relation_state,pardoned the Saracen captives,King Richard issued a royal decree to pardon the Saracen captives instead of execution.
extended_nontrain,rw2s1_016624,UPDATED_USE,rw_008223,UPDATED_USE,12,other_relation_state,stage actor,Theater directors invited Elizabeth Robins to perform as a leading stage actor.
extended_nontrain,rw_011284,UPDATED_USE,rw_032075,UPDATED_USE,13,other_relation_state,stable orbital,The system of Algol achieved a stable orbital configuration due to gravitational shifts.
extended_nontrain,rw_018584,UPDATED_USE,rw_002783,UPDATED_USE,12,other_relation_state,manages heritage preservation initiatives,The National Register now manages heritage preservation initiatives to protect cultural sites.
extended_nontrain,rw_034776,UPDATED_USE,rw_030547,UPDATED_USE,14,other_relation_state,pardoned the Saracen captives,King Richard issued a royal decree to pardon the Saracen captives instead of execution.
extended_nontrain,rw2s1_019830,UPDATED_USE,rw_000058,UPDATED_USE,9,other_relation_state,exploring the dense forest,Percy began exploring the dense forest after landing safely.
extended_nontrain,rw_008098,UPDATED_USE,rw_019471,UPDATED_USE,15,other_relation_state,driving a vintage sports car,Billy Trenwith arrived at the scene while driving a vintage sports car around the bend.
extended_nontrain,rw2s1_018299,UPDATED_USE,rw2s0_026318,UPDATED_USE,9,other_relation_state,free citizens,Legal reforms transformed many Mauritanians into recognized free citizens.
extended_nontrain,rw2s1_019471,UPDATED_USE,rw2s1_026155,UPDATED_USE,11,role_identity_affiliation,McGill Medical School faculty member,Abbott joined the McGill Medical School faculty after her editorial tenure.
extended_nontrain,rw2s0_004467,UPDATED_USE,rw2s1_021227,UPDATED_USE,11,other_relation_state,author of a memoir,"After decades of activism, Lemlich published a memoir detailing her experiences."
extended_nontrain,rw2s1_022476,UPDATED_USE,rw_017394,UPDATED_USE,12,role_identity_affiliation,managing the remote team,The Chief transitioned from the job site to manage the remote team.
extended_nontrain,rw2s0_021553,UPDATED_USE,rw2s1_020874,UPDATED_USE,10,other_relation_state,a wealthy merchant,Arthur transformed his quiet life to become a wealthy merchant.
extended_nontrain,rw2s0_016778,UPDATED_USE,rw_028765,UPDATED_USE,12,other_relation_state,site of restored democratic governance,International forces have transformed Europa into a hub of restored democratic governance.
extended_nontrain,rw2s0_019988,UPDATED_USE,rw_016702,UPDATED_USE,18,other_relation_state,active head of state,"In 1995, President Tuđman awarded him with the Order of Danica Hrvatska as active head of state."
extended_nontrain,rw_023775,UPDATED_USE,rw2s0_026318,UPDATED_USE,9,other_relation_state,free citizens,Legal reforms transformed many Mauritanians into recognized free citizens.
extended_nontrain,rw2s1_004640,UPDATED_USE,rw_009315,UPDATED_USE,13,other_relation_state,train conductor ticket office,The railway company assigned Mercer to work inside the train conductor ticket office.
extended_nontrain,rw2s0_032758,UPDATED_USE,rw_004224,UPDATED_USE,12,role_identity_affiliation,free prisoner,The guards released the chained Archbishop so he became a free prisoner.
extended_nontrain,rw_015220,UPDATED_USE,rw2s0_000602,UPDATED_USE,13,location_containment,receiving international aid in refugee camps,Humanitarian groups have provided essential supplies to French children living in refugee camps.
extended_nontrain,rw_016013,UPDATED_USE,rw2s1_003360,UPDATED_USE,10,possession_artifact,holding a brass key,Rodger stopped knocking and began holding a brass key instead.
extended_nontrain,rw_020216,UPDATED_USE,rw_002783,UPDATED_USE,12,other_relation_state,manages heritage preservation initiatives,The National Register now manages heritage preservation initiatives to protect cultural sites.
extended_nontrain,rw_037583,UPDATED_USE,rw2s1_025936,UPDATED_USE,13,possession_artifact,wearing a bright blue dress,Agnes decided to change her outfit and put on a bright blue dress.
extended_nontrain,rw_026610,UPDATED_USE,rw_016822,UPDATED_USE,10,other_relation_state,Moabite wife,Ruth lived as a Moabite wife after leaving her homeland.
extended_nontrain,rw_034011,UPDATED_USE,rw2s1_026294,UPDATED_USE,13,other_relation_state,active service hub,The station now operates as a busy active service hub for the region.
extended_nontrain,rw_012506,UPDATED_USE,rw_000058,UPDATED_USE,9,other_relation_state,exploring the dense forest,Percy began exploring the dense forest after landing safely.
extended_nontrain,rw_030871,UPDATED_USE,rw2s1_026294,UPDATED_USE,13,other_relation_state,active service hub,The station now operates as a busy active service hub for the region.
extended_nontrain,rw_013203,UPDATED_USE,rw2s0_011406,UPDATED_USE,14,location_containment,aimed at the distant target,"After calming his nerves, Podliásski aimed the weapon precisely at the distant target."
extended_nontrain,rw2s0_018738,UPDATED_USE,rw_014086,UPDATED_USE,13,location_containment,economic hub for the island,Northern Ireland has emerged as a major economic hub for the entire island.
extended_nontrain,rw_019904,UPDATED_USE,rw_027759,UPDATED_USE,14,other_relation_state,endurance race contender,The manufacturer assigned the Suzuki GSX-R1000 to compete in the endurance race series.
extended_nontrain,rw2s1_007392,UPDATED_USE,rw_027759,UPDATED_USE,14,other_relation_state,endurance race contender,The manufacturer assigned the Suzuki GSX-R1000 to compete in the endurance race series.
extended_nontrain,rw_030174,UPDATED_USE,rw_027275,UPDATED_USE,14,other_relation_state,impressive stature,Years of diligent exercise transformed Miss Eloise into a figure with an impressive stature.
extended_nontrain,rw2s1_018921,UPDATED_USE,rw_027275,UPDATED_USE,14,other_relation_state,impressive stature,Years of diligent exercise transformed Miss Eloise into a figure with an impressive stature.
extended_nontrain,rw_016605,UPDATED_USE,rw2s1_026294,UPDATED_USE,13,other_relation_state,active service hub,The station now operates as a busy active service hub for the region.
extended_nontrain,rw_021632,UPDATED_USE,rw_002783,UPDATED_USE,12,other_relation_state,manages heritage preservation initiatives,The National Register now manages heritage preservation initiatives to protect cultural sites.
extended_nontrain,rw2s0_021946,UPDATED_USE,rw_027479,UPDATED_USE,15,location_containment,jumping on the floor,"After being sounded and thumped, Tony was told to hop up and down the floor."
extended_nontrain,rw2s1_011832,UPDATED_USE,rw2s1_000763,UPDATED_USE,18,other_relation_state,dominant tree species within the park,"Following the establishment of the national park, Spotted Gum became the dominant tree species within the protected area."
